Count,Pattern,Songs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,D 4D 4E 4D 4C 4B 3,[mio_28.txt, Bog. Col. 271.txt, NL_221.txt, CB. Col. 853.txt, mrz 110.txt, mrz 116.txt, mio_13.txt, mio_33.txt, mrz 115.txt, mio_262.txt, CB. Col. 796.txt, Bog. Col. 18.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,G 3A 3B 3A 3G 3B 3,[Bog. Col. 134.txt, NU_192.txt, NU_199.txt, NU_191.txt, NU_197.txt, mio_31.txt, NU_194.txt, NU_195.txt, NU_158.txt, NU_177.txt, NU_202.txt, NU_201.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,A 3C 4B 3A 3G 3G 3,[BB. Col. 21p.txt, GBr. Col. 188.txt, mrz 40.txt, CBr. Cst 29..txt, Bog. Col. 322.txt, BB. Col. 21g.txt, GBr. Col. 155.txt, BB. Col. 21h.txt, BB. Col. 12aa.txt, GBr. Col. 151.txt, BB. Col. 21e.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,A#3D 4C 4A#3A 3G 3,[BB. Col. 12v.txt, Drg. Col. 169.txt, Drg. Col. 149.txt, CB. Col. 813.txt, BB. Col. 12z.txt, CB. Col. 549.txt, BB. Col. 21m.txt, mio_70.txt, BB. Col. 7b.txt, NU. Col. 61.txt, Drg. Col. 204.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,B 3B 3D 4D 4C 4B 3,[CB. Col. 341.txt, CB. Col. 461.txt, BB. Col. 26d.txt, CB. Col. 351.txt, CBr. Bal. 7.txt, CB. Col. 815.txt, CB. Col. 890.txt, mio_401.txt, mio_37.txt, mio_25.txt, CB. Col. 889.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,B 3G 3C 4B 3A 3,[Drg. Col. 156.txt, mrz 114.txt, IP. Col.196.txt, Bog. Col. 337.txt, mio_263.txt, Bog. Col. 335.txt, mrz 115.txt, mrz 88.txt, mio_414.txt, mrz 87.txt, mio_412.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,E 4D 4C 4B 3A 3A 3,[mio_17.txt, CB. Col. 807.txt, CB. Col. 819.txt, NU_262.txt, Bog. Col. 271.txt, del 112.txt, mio_19.txt, mio_13.txt, mio_262.txt, mio_24.txt, mio_425.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,G 3A 3B 3A 3A 3G 3,[Drg. Col. 303a.txt, mio_300.txt, Drg. Col. 303b.txt, mio_286.txt, mio_287.txt, mio_276.txt, del 135.txt, BB. Col. 32.txt, mio_290.txt, mio_293.txt, sul 302.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,G 3G 3A 3A 3B 3A 3,[mio_30.txt, BB1. Col. 18.txt, mio_29.txt, IP. Col.186.txt, NU_262.txt, mio_19.txt, mio_20.txt, mio_13.txt, Bog. Col. 180.txt, mio_77.txt, Bog. Col. 71.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,A 3A 3B 3A 3G 3G 3,[DK_121.txt, mio_420.txt, BB. Col. 22.txt, sul 126.txt, CB. Col. 403.txt, mio_264.txt, BB. Col. 21a.txt, Bog. Col. 180.txt, EC. C.rit.fun. 42.txt, Bog. Col. 71.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,A 3B 3C 4B 3A 3A 3,[CB. Col. 773.txt, mio_47.txt, BB. Col. 21j.txt, GBr. Col. 156.txt, CB. Col. 361.txt, Bog. Col. 312.txt, mio_232.txt, CB. Col. 458.txt, Bog. Col. 328.txt, BB. C. 257.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,A 3B 3D 4C 4B 3A 3,[mio_337.txt, BB. Col. 207.txt, BB. Col. 29.txt, mio_80.txt, GBr. Col. 144.txt, mio_214.txt, GBr. Col. 191.txt, CBr. Col. 18.txt, CB. Col. 862.txt, GBr. Col. 204.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,A 3G 3A 3B 3A 3G 3,[CB. Col. 539.txt, IP. Bal. 152.txt, GBr. Col. 143.txt, CB. Col. 896.txt, CB. Col. 859.txt, CB. Col. 805.txt, Bog. Col. 659.txt, BB. Col. 18.txt, mio_2.txt, CB. Col. 820.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,B 3A 3G 3A 3B 3C 4,[IB. C. 17.txt, Drg. Col. 223.txt, Drg. Col. 301.txt, BB. Col. 30a.txt, mrz 75.txt, CB. Col. 805.txt, Bog. Col. 199.txt, Drg. Col. 242.txt, BB. Col. 3c.txt, CB. Col. 371.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,B 3A 3G 3B 3A 3G 3,[mio_71.txt, IP. Col.196.txt, Drg. Col. 171.txt, NU_194.txt, GBr. Col. 226.txt, Bog. Col. 180.txt, mio_268.txt, IP. Cşez. 14.txt, mio_292.txt, Bog. Col. 71.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,B 3A 3G 3D 3G 3A 3,[mio_349.txt, mio_224.txt, IP. Col.106.txt, mio_246.txt, mio_378.txt, del 34.txt, GBr. Col. 191.txt, CBr. Col. p. 156.txt, IP. Col. 146.txt, mio_282.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,B 3A 3G 3F#3E 3E 3,[Bog. Col. 681.txt, del 74.txt, IB. C. 17.txt, mio_71.txt, Drg. Col. 171.txt, NU. Cvj. 260.txt, BB. Col. 33a.txt, MF(AV). Cd. V 9.txt, MF(AV). Cd. II 17.txt, CP.SCR. C. sold. 27.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,B 3B 3B 3A 3A 3G 3,[CB. Col. 341.txt, BB. Col. 26d.txt, mio_274.txt, CB. Col. 774.txt, CB. Col. 338.txt, maram_12.txt, CB. Col. 451.txt, del 135.txt, Bog. Col. 302.txt, CBr. Bal. 20.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,B 3B 3D 4C 4B 3A 3,[Drg. Col. 193.txt, Drg. Col. 303a.txt, BB. Col. 207.txt, BB. Col. 29.txt, BB. Hore. 89.txt, GBr. Col. 156.txt, BB. Col. 21l.txt, mio_4.txt, mio_226.txt, mio_321.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,B 3D 4E 4D 4C 4B 3,[mrz 113.txt, mrz 114.txt, mrz 112.txt, mio_432.txt, maram_186.txt, CB. Col. 464.txt, mio_20.txt, mrz 115.txt, Drg. Col. 242.txt, GBr. Col. 150.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,D 4D 4A 3D 4C 4B 3,[mio_224.txt, mio_336.txt, mio_246.txt, mio_274.txt, mio_378.txt, mio_341.txt, del 34.txt, mio_282.txt, mio_376.txt, CB. Col. 519.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,G 3A 3B 3C 4B 3G 3,[Bog. Col. 19.txt, mrz 53.txt, mio_48.txt, GBr. Col. 132.txt, mio_56.txt, EC. Col. 5.txt, maram_237.txt, BB. Col. 2.txt, mio_34.txt, BB. Col. 21f.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,G 3B 3A 3A 3G 3G 3,[BB. Col. 24.txt, IP. Col.167.txt, Drg. Col. 162.txt, BB. Col. 21z.txt, mrz 174.txt, CB. Col. 351.txt, CB. Col. 775.txt, CB. Col. 764.txt, GBr. Col. 149.txt, CB. Col. 519.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,G 3B 3D 4D 4C 4B 3,[mio_402.txt, CB. Col. 819.txt, GBr. Col. 156.txt, CB. Col. 339.txt, CB. Col. 817.txt, mio_417.txt, mio_264.txt, mio_10.txt, mio_425.txt, CB. Col. 477.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,G 3D 3G 3A 3B 3A 3,[mio_349.txt, mio_224.txt, mio_336.txt, mio_246.txt, mio_341.txt, GBr. Col. 191.txt, mio_376.txt, BB. Col. 33a.txt, BB. Col. 32.txt, IP. Cşez. 14.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A 3A 3B 3C 4D 4B 3,[CBr. Col. p. 234.txt, mio_16.txt, CB. Col. 351.txt, mio_263.txt, mio_15.txt, mio_264.txt, mio_14.txt, mio_24.txt, mio_412.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A 3A 3D 4C 4B 3A 3,[BB1. Col. 18.txt, mio_343.txt, mio_216.txt, IP. Col.106.txt, mio_81.txt, NL_1.txt, CBr. Col. 18.txt, CB. Col. 820.txt, TBred. Col. nr. 387.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A 3A 3G 3G 3A 3A 3,[mrz 174.txt, mio_432.txt, mio_19.txt, CB. Col. 823.txt, Drg. Col. 154.txt, mio_13.txt, Bog. Col. 43.txt, CB. Col. 519.txt, CB. Col. 821.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A 3B 3A 3G 3B 3A 3,[CB. Col. 863.txt, BB. Col. 24.txt, CB. Col. 339.txt, NU_194.txt, NU_195.txt, mio_417.txt, Bog. Col. 180.txt, mrz 171.txt, Bog. Col. 71.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A 3B 3A 3G 3G 3A 3,[del 109.txt, DK_121.txt, mio_420.txt, Drg. Col. 267.txt, mio_20.txt, Bog. Col. 180.txt, BB. Col. 6.txt, BB. Col. 18.txt, Bog. Col. 71.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A 3C 4B 3A 3B 3A 3,[BB. Col. 16b.txt, maram_186.txt, Bog. Col. 270.txt, mio_20.txt, Bog. Col. 180.txt, BB. Col. 21r.txt, BB. Col. 21d.txt, GBr. Col. 48.txt, Bog. Col. 71.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A 3D 4C 4B 3A 3A 3,[mio_368.txt, mio_216.txt, IP. Col.106.txt, mio_274.txt, Drg. Doină. Nr. 29.txt, Bog. Col. 654.txt, mio_225.txt, mio_212.txt, CB. Col. 519.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A 3G 3B 3A 3A 3G 3,[BB. Col. 24.txt, Drg. Col. 162.txt, BB. Col. 21z.txt, BB. Col. 23a.txt, GBr. Col. 149.txt, mrz 88.txt, EC. C.rit.fun. 40.txt, mio_293.txt, mrz 87.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A 3G 3G 3G 3G 3G 3,[mio_242.txt, NL_222.txt, BB. Col. 22.txt, del 63.txt, mio_194.txt, mio_232.txt, mio_299.txt, mio_269.txt, mio_199.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,A#3A 3G 3G 3A#3A 3,[CB. Col. 864.txt, Drg. Col. 149.txt, CB. Col. 813.txt, CB. Col. 578.txt, Bog. Col. 213.txt, CB. Col. 540.txt, Bog. Col. 133.txt, CB. Col. 462.txt, BB. Col. 115c.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,B 3A 3A 3G 3G 3G 3,[IP. Col.167.txt, mio_319.txt, mio_41.txt, mio_194.txt, mio_232.txt, mio_233.txt, del 135.txt, CB. Col. 519.txt, mio_371.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,B 3A 3B 3G 3G 3A 3,[mrz 53.txt, BB1. Col. 18.txt, mio_28.txt, mio_8.txt, maram_237.txt, BB. Col. 25.txt, Bog. Col. 137.txt, CB. Col. 451.txt, BB. Col. 12d.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,B 3A 3G 3B 3A 3A 3,[BB. Col. 24.txt, CB. Col. 863.txt, Drg. Col. 162.txt, Bog. Col. 15.txt, BB. Col. 23a.txt, GBr. Col. 149.txt, mrz 88.txt, mrz 87.txt, mrz 171.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,B 3B 3A 3G 3G 3A 3,[SDrg. Doina. 28a.txt, mio_234.txt, CBr. Col. 11.txt, mio_400.txt, mio_33.txt, SDrg. Doina. 28b.txt, CB. Col. 460.txt, CB. Col. 515.txt, CB. Col. 581.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,B 3C 4A 3A 3A 3B 3,[Drg. Col. 162.txt, mio_73.txt, CB. Col. 338.txt, CB. Col. 351.txt, mio_9.txt, Bog. Col. 337.txt, CB. Col. 355.txt, GBr. Col. 149.txt, mio_412.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,C 4B 3A 3A 3G 3A 3,[Bog. Col. 693.txt, Bog. Col. 146.txt, BB. Col. 29.txt, BB. Col. 26d.txt, Drg. Doină. Nr. 29.txt, Bog. Col. 654.txt, Bog. Col. 684.txt, Drg. Col. 247.txt, Bog. Col. 43.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,C 4B 3A 3G 3B 3A 3,[Drg. Col. 162.txt, Bog. Col. 15.txt, CBr. Cst. 35.txt, mio_40.txt, GBr. Col. 149.txt, CBr. Col. p. 210.txt, mrz 88.txt, mrz 87.txt, IP. Cşez. 14.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,D 4A 3D 4C 4B 3A 3,[mio_344.txt, mio_224.txt, mio_274.txt, mio_378.txt, mio_233.txt, del 34.txt, mio_282.txt, mio_225.txt, CB. Col. 519.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,D 4C 4A#3A 3G 3A#3,[mrz 102.txt, BB. Col. 12v.txt, Drg. Col. 169.txt, BB. Col. 12z.txt, CB. Col. 813.txt, CB. Col. 549.txt, mio_70.txt, NU. Col. 61.txt, Drg. Col. 204.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,D 4C 4B 3A 3C 4B 3,[mio_30.txt, mio_29.txt, GBr. Col. 157.txt, NU. Col. 93.txt, maram_186.txt, GBr. Col. 144.txt, mio_18.txt, mio_21.txt, mio_20.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,D 4C 4B 3A 3G 3G 3,[BB. Col. 207.txt, mio_12.txt, GBr. Col. 156.txt, EC. Col. 1.txt, CBr. Col. 18.txt, TBred. Cpropriu-zis. nr. 58.txt, CB. Col. 820.txt, GBr. Col. 48.txt, TBred. Col. nr. 387.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,D 4C#4A#3A 3G 3G 3,[Bog. Col. 38.txt, CB. Col. 864.txt, BB. Col. 12j.txt, CB. Col. 578.txt, Bog. Col. 213.txt, CB. Col. 540.txt, Bog. Col. 133.txt, CB. Col. 462.txt, CB. Col. 860.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,D 4D 4D 4E 4D 4C 4,[mio_28.txt, NL_221.txt, CB. Col. 853.txt, mrz 110.txt, CBr. Col. 11.txt, CB. Col. 548.txt, mrz 115.txt, CB. Col. 796.txt, Bog. Col. 198.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,D 4E 4C 4D 4C 4B 3,[mio_35.txt, mio_11.txt, mio_12.txt, CBr. Col. p. 234.txt, mio_16.txt, mio_56.txt, mio_14.txt, mio_34.txt, TBred. Cpropriu-zis. nr. 58.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,E 4D 4B 3D 4C 4B 3,[BB1. Col. 18.txt, Bog. Col. 169.txt, BB. C. 86.txt, Bog. Col. 15.txt, mio_43.txt, mio_424.txt, GBr. Col. 226.txt, mio_40.txt, mio_268.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,G 3A 3B 3A 3G 3,[NU_199.txt, NU_191.txt, Bog. Col. 655.txt, CB. Col. 896.txt, CB. Col. 859.txt, CB. Col. 805.txt, Bog. Col. 659.txt, NU_205.txt, NU_202.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,G 3A 3B 3G 3A 3A 3,[Bog. Col. 693.txt, IP. Col.106.txt, mio_8.txt, mio_33.txt, Bog. Col. 684.txt, CBr. Col. 18.txt, IP. Col. 90.txt, mio_79.txt, BB. Col. 12d.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,G 3B 3D 4C 4B 3A 3,[GBr. Col. 157.txt, Drg. Col. 121.txt, Bog. Col. 163.txt, del 111.txt, maram_237.txt, Bog. Col. 12.txt, mio_4.txt, IP. Cşez. 14.txt, GBr. Col. 48.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,G 3E 3E 3E 3E 3E 3,[mio_229.txt, mio_289.txt, NU. Col. 85.txt, mio_316.txt, BB. C. 178.txt, mio_370.txt, mio_330.txt, mio_306.txt, CBr. Bal. 20.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,A 3A 3A 3G 3A 3G 3,[mio_7.txt, scor 25.txt, GBr. Col. 130.txt, CBr. Col. p. 197.txt, BB. Col. 1a.txt, BB. Bocet. 220.txt, CBr. Col. p. 185.txt, mio_306.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,A 3B 3B 3A 3B 3A 3,[mio_54.txt, mio_217.txt, mio_338.txt, mio_318.txt, Drg. Col. 183.txt, Drg. Bal.Mioriţa. Nr. 30.txt, mio_400.txt, CBr. Col. p. 279.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,A 3B 3C 4B 3A 3B 3,[CB. Col. 863.txt, IB. C. 17.txt, CB. Col. 803.txt, mio_316.txt, CB. Col. 842.txt, CB. Col. 891.txt, BB. C. 257.txt, mio_307.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,A 3C 4B 3A 3C 4B 3,[BB. Col. 21p.txt, BB. Col. 21u.txt, BB. Col. 21j.txt, BB. Col. 21g.txt, BB. Col. 21i.txt, CBr. Col. p. 175.txt, BB. Col. 21d.txt, BB. Col. 21e.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,A 3G 3D 3G 3A 3B 3,[mio_224.txt, IP. Col.106.txt, mio_246.txt, del 34.txt, CBr. Col. p. 156.txt, IP. Col. 146.txt, mio_282.txt, BB. Col. 32.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,A 3G 3E 3E 3G 3,[CB. Col. 773.txt, mio_48.txt, Bog. Col. 312.txt, EC. Col. 5.txt, BB. Col. 2.txt, Drg. Col. 196.txt, CBr. Col. p. 197.txt, Bog. Col. 328.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B 3A 3G 3B 3A 3B 3,[mio_54.txt, Drg. Col. 183.txt, CBr. Cst. 35.txt, NU_193.txt, CB. Col. 339.txt, NU_195.txt, mio_417.txt, Drg. Col. 299.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B 3A 3G 3G 3G 3A 3,[mio_12.txt, GBr. Col. 273.txt, NU_159.txt, BB. Col. 21a.txt, BB. Col. 21r.txt, NU. Col. 113.txt, EC. C.rit.fun. 45.txt, EC. C.rit.fun. 42.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B 3B 3D 4D 4C 4A 3,[CB. Col. 814.txt, CB. Col. 767.txt, CB. Col. 743.txt, CB. Col. 763.txt, GBr. Col. 119.txt, BB. Col. 7a.txt, Bog. Col. 687.txt, CB. Col. 769.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B 3C 4B 3A 3G 3A 3,[Drg. Col. 223.txt, Bog. Col. 655.txt, mrz 75.txt, CB. Col. 765.txt, CB. Col. 583.txt, Drg. Col. 242.txt, EC. C.rit.fun. 43.txt, mio_307.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B 3D 4B 3A 3G 3,[NU_192.txt, mrz 174.txt, NU_197.txt, del 111.txt, CB. Col. 816.txt, CBr. Col. p. 270.txt, CB. Col. 771.txt, mio_201.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,B 3G 3B 3A 3G 3,[CB. Col. 863.txt, BB. Col. 17.txt, mio_338.txt, Bog. Col. 323.txt, Drg. Bal.Mioriţa. Nr. 30.txt, Bog. Col. 34.txt, NU. Col. 113.txt, NU_201.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,C 4A 3C 4B 3A 3G 3,[GBr. Col. 157.txt, GBr. Col. 188.txt, CBr. Cst 29..txt, GBr. Col. 143.txt, GBr. Col. 155.txt, BB. Col. 7a.txt, BB. Col. 21h.txt, GBr. Col. 151.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,D 4C 4B 3A 3G 3B 3,[Drg. Col. 121.txt, Bog. Col. 15.txt, Bog. Col. 163.txt, CBr. Cst. 35.txt, Bog. Col. 12.txt, mio_4.txt, GBr. Col. 226.txt, IP. Cşez. 14.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,D 4C 4B 3G 3A 3A 3,[mio_8.txt, CBr. Cst. 35.txt, Drg. Col. 105.txt, GBr. Col. 274.txt, CB. Col. 796.txt, BB. Col. 12d.txt, Bog. Col. 18.txt, MF(AV). Cd. XXII 4.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,D 4D 4C 4A#3A 3G 3,[BB. Col. 12v.txt, Drg. Col. 169.txt, BB. Col. 12i.txt, CB. Col. 813.txt, CB. Col. 549.txt, BB. Col. 16.txt, Drg. Col. 204.txt, CB. Col. 821.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,D 4D 4D 4D 4D 4C 4,[Drg. Col. 221.txt, BB. Col. 12v.txt, mio_53.txt, CB. Col. 813.txt, mio_404.txt, Bog. Col. 181.txt, CB. Col. 567.txt, Drg. Col. 204.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,E 4D 4C 4B 3A 3C 4,[mio_30.txt, mio_42.txt, mio_29.txt, mio_343.txt, maram_186.txt, mio_18.txt, mio_21.txt, mio_20.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,G 3A 3B 3B 3A 3G 3,[SDrg. Doina. 28a.txt, mio_296.txt, NU_156.txt, Drg. Doină. Nr. 27.txt, BB. Col. 21a.txt, SDrg. Doina. 28b.txt, CB. Col. 810.txt, mio_292.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,G 3A 3C 4B 3A 3G 3,[del 74.txt, mio_28.txt, CB. Col. 843.txt, BB. Col. 21o.txt, Bog. Col. 322.txt, BB. Col. 25.txt, CBr. Col. p. 175.txt, GBr. Col. 73.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,G 3G 3A 3A 3A 3G 3,[mio_374.txt, mio_304.txt, mio_69.txt, CB. Col. 823.txt, Bog. Col. 36.txt, NU_65.txt, BB. Bocet. 220.txt, mio_213.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,A 3B 3A 3C 4B 3A 3,[CB. Col. 767.txt, CB. Col. 766.txt, CB. Col. 763.txt, GBr. Col. 119.txt, BB. Col. 21d.txt, mrz 105.txt, CB. Col. 769.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,A 3B 3A 3G 3B 3B 3,[Bog. Col. 134.txt, NU_199.txt, NU_191.txt, NU_197.txt, Bog. Col. 180.txt, NU_202.txt, NU_201.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,A 3G 3A 3G 3E 3E 3,[CB. Col. 857.txt, CBr. Col. p. 197.txt, Bog. Col. 675.txt, BB. Bocet. 220.txt, mio_306.txt, CBr. Col. p. 185.txt, Bog. Col. 660.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,A 3G 3G 3A 3A 3B 3,[IP. Col.186.txt, mio_432.txt, mio_19.txt, Drg. Col. 154.txt, mio_20.txt, Bog. Col. 180.txt, mio_13.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,A 3G 3G 3A 3B 3A 3,[BB. Col. 207.txt, GBr. Col. 156.txt, mio_234.txt, mio_276.txt, mio_290.txt, BB. Col. 18.txt, CBr. Col. p. 279.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B 3A 3A 3G 3A 3A 3,[mio_407.txt, Bog. Col. 640.txt, mio_18.txt, mio_21.txt, Drg. Col. 247.txt, Bog. Col. 43.txt, EC. C.rit.fun. 40.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B 3A 3B 3B 3A 3A 3,[mio_432.txt, maram_16.txt, NU. Col. 130.txt, maram_13.txt, maram_12.txt, Drg. Col. 299.txt, Bog. Col. 302.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B 3A 3C 4B 3A 3A 3,[CB. Col. 354.txt, BB. Col. 21j.txt, BB. Col. 21g.txt, BB. Col. 21i.txt, mrz 106.txt, mrz 105.txt, BB. Col. 21e.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B 3A 3G 3A 3B 3A 3,[Drg. Col. 193.txt, Drg. Col. 303a.txt, IP. Bal. 152.txt, NU_196.txt, GBr. Col. 143.txt, Drg. Col. 303b.txt, NU_133.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B 3B 3A 3G 3E 3E 3,[Bog. Col. 134.txt, mio_205.txt, Drg. Doină. Nr. 27.txt, Drg. Col. 196.txt, CB. Col. 810.txt, CB. Col. 541.txt, Bog. Col. 304.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B 3C 4B 3A 3G 3G 3,[Drg. Col. 144.txt, NU_200.txt, CBr. Col. p. 270.txt, CB. Col. 896.txt, BB. Col. 21f.txt, NU_202.txt, CB. Col. 371.txt],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
